Timestamp,IMU1_Val1,IMU1_Val2,IMU1_Val3,IMU1_Val4,IMU1_Val5,IMU1_Val6,IMU1_Val7,IMU2_Val1,IMU2_Val2,IMU2_Val3,IMU2_Val4,IMU2_Val5,IMU2_Val6,IMU2_Val7,IMU3_Val1,IMU3_Val2,IMU3_Val3,IMU3_Val4,IMU3_Val5,IMU3_Val6,IMU3_Val7,IMU4_Val1,IMU4_Val2,IMU4_Val3,IMU4_Val4,IMU4_Val5,IMU4_Val6,IMU4_Val7,IMU5_Val1,IMU5_Val2,IMU5_Val3,IMU5_Val4,IMU5_Val5,IMU5_Val6,IMU5_Val7,IMU6_Val1,IMU6_Val2,IMU6_Val3,IMU6_Val4,IMU6_Val5,IMU6_Val6,IMU6_Val7
1745407703.246924,1.496150,-87.674911,184.161758,0.000000,5405.854492,2571.369629,816229.375000,5.159507,-63.364159,184.549149,0.000000,18680.625000,6411.973145,746990.062500,-19.333618,-81.197304,203.074326,0.000000,-77030.859375,-30802.462891,938457.062500,2.879317,-78.393944,211.365845,0.000000,11940.426758,4426.194824,997101.312500,11.822272,-70.376480,178.638519,0.000000,41435.203125,16321.813477,723274.062500,-9.859303,-75.543983,202.903702,0.000000,-39249.371094,-14615.522461,919713.500000
1745407703.247304,1.420606,-87.704033,184.346115,0.000000,5138.068359,2442.203125,817662.562500,5.114172,-63.490086,184.278961,0.000000,18489.798828,6368.433594,745348.375000,-19.390171,-81.366745,203.541824,0.000000,-77434.085938,-30956.968750,942727.000000,2.877695,-78.296471,211.386887,0.000000,11934.868164,4418.245117,996976.250000,11.696795,-70.301857,178.142990,0.000000,40881.867188,16131.343750,719599.312500,-9.837705,-75.631462,203.024963,0.000000,-39186.796875,-14600.365234,920938.750000
1745407703.292215,1.368156,-87.762665,184.564468,0.000000,4954.232910,2353.554443,819444.812500,4.922556,-63.605427,184.334335,0.000000,17802.695312,6140.726074,746036.500000,-19.465050,-81.563011,204.021530,0.000000,-77916.226562,-31151.488281,947190.250000,2.956720,-78.221901,211.404282,0.000000,12263.496094,4535.283203,996891.625000,11.714594,-70.239563,177.667847,0.000000,40834.710938,16141.575195,716110.500000,-9.784467,-75.670708,203.097885,0.000000,-38988.679688,-14528.903320,921636.375000
1745407703.292331,1.346894,-87.850945,184.812119,0.000000,4883.772949,2319.295654,821543.812500,4.788806,-63.753628,184.315201,0.000000,17316.751953,5987.838379,746268.375000,-19.481342,-81.667030,204.165970,0.000000,-78036.726562,-31217.437500,948680.125000,3.064072,-78.170044,211.442719,0.000000,12711.088867,4696.916016,997051.312500,11.620934,-70.344177,177.257004,0.000000,40414.609375,16036.391602,713538.000000,-9.706027,-75.741547,203.166779,0.000000,-38689.203125,-14425.909180,922395.937500
1745407703.337158,1.367955,-87.964592,185.093475,0.000000,4967.670410,2358.689209,823977.687500,4.645821,-63.855602,184.339081,0.000000,16802.214844,5818.291016,746696.375000,-19.541521,-81.825493,204.518188,0.000000,-78412.859375,-31374.468750,952012.812500,3.169779,-78.111855,211.509155,0.000000,13153.809570,4855.469727,997424.187500,11.640910,-70.470215,176.953476,0.000000,40414.636719,16092.788086,711776.625000,-9.564286,-75.751289,203.220444,0.000000,-38134.363281,-14217.126953,922852.687500
1745407703.337267,1.430675,-88.078171,185.404022,0.000000,5204.102051,2470.177246,826627.375000,4.475540,-63.967159,184.445435,0.000000,16195.604492,5614.673340,747745.625000,-19.569214,-81.966248,204.778381,0.000000,-78623.929688,-31473.115234,954554.625000,3.291485,-78.074913,211.596756,0.000000,13664.497070,5039.602539,998038.125000,11.648231,-70.591248,176.758286,0.000000,40395.523438,16130.618164,710757.062500,-9.400764,-75.759277,203.292206,0.000000,-37495.656250,-13975.617188,923448.937500
1745407703.463567,1.516024,-88.165405,185.720581,0.000000,5523.937988,2620.273193,829234.000000,4.313024,-64.031586,184.561844,0.000000,15617.211914,5416.166016,748750.125000,-19.665602,-82.138985,205.116882,0.000000,-79141.664062,-31694.771484,957833.125000,3.406403,-78.069633,211.643707,0.000000,14144.662109,5215.180664,998411.812500,11.739644,-70.642136,176.808136,0.000000,40723.882812,16268.952148,711244.000000,-9.299084,-75.831261,203.413910,0.000000,-37112.183594,-13837.673828,924634.187500
1745407703.463574,1.612853,-88.220993,186.048401,0.000000,5887.098145,2789.484375,831817.500000,4.172710,-64.077660,184.654373,0.000000,15116.686523,5243.613281,749536.375000,-19.748547,-82.317795,205.362915,0.000000,-79570.953125,-31897.785156,960391.500000,3.491823,-78.101089,211.673889,0.000000,14501.459961,5348.195801,998758.937500,11.817593,-70.630493,177.174057,0.000000,41079.023438,16374.207031,713753.312500,-9.246652,-75.959709,203.572128,0.000000,-36931.574219,-13782.968750,926280.125000
1745407703.463580,1.704082,-88.244209,186.378540,0.000000,6231.095703,2948.188721,834310.187500,4.029822,-64.071770,184.698929,0.000000,14602.549805,5063.512207,749844.437500,-19.782513,-82.410530,205.447144,0.000000,-79740.585938,-31988.638672,961370.125000,3.531571,-78.144821,211.738327,0.000000,14671.043945,5412.171387,999428.187500,11.878359,-70.644142,177.607224,0.000000,41391.039062,16461.683594,716806.375000,-9.198750,-76.102020,203.757004,0.000000,-36773.617188,-13737.230469,928182.125000
1745407703.463666,1.769077,-88.211693,186.690872,0.000000,6479.580566,3059.575928,836483.812500,3.934636,-64.054253,184.648834,0.000000,14253.670898,4942.473633,749437.437500,-19.826077,-82.448662,205.415894,0.000000,-79903.968750,-32073.884766,961241.625000,3.431468,-78.121941,211.832855,0.000000,14261.793945,5257.218262,1000143.687500,11.994762,-70.757820,177.740814,0.000000,41827.953125,16649.644531,718052.937500,-9.125466,-76.234703,203.951218,0.000000,-36515.500000,-13651.561523,930132.125000
1745407703.463672,1.799239,-88.151482,186.978149,0.000000,6600.158691,3109.665039,838381.625000,3.877590,-64.041901,184.555084,0.000000,14039.890625,4869.863770,748727.187500,-19.893595,-82.463371,205.402908,0.000000,-80170.921875,-32188.800781,961184.500000,3.553819,-78.079201,211.918320,0.000000,14775.997070,5441.798340,1000723.250000,12.167420,-70.941017,177.438858,0.000000,42358.269531,16933.083984,716457.875000,-9.029398,-76.328415,204.121658,0.000000,-36161.335938,-13524.416992,931777.312500
1745407703.470839,1.796119,-88.059570,187.247574,0.000000,6598.234863,3100.950195,840042.062500,3.828053,-64.041351,184.448349,0.000000,13852.524414,4807.604980,747952.937500,-19.981731,-82.493034,205.467590,0.000000,-80551.335938,-32343.035156,961801.875000,3.583704,-77.949013,211.881119,0.000000,14897.676758,5478.360352,1000015.437500,12.259109,-71.165001,177.038239,0.000000,42581.460938,17114.476562,714296.062500,-8.953691,-76.354088,204.252457,0.000000,-35881.160156,-13415.646484,932902.125000
1745407703.470925,1.775107,-87.992867,187.493149,0.000000,6529.560547,3062.277832,841617.312500,3.685816,-64.069649,184.534210,0.000000,13344.245117,4630.927246,748645.500000,-20.044588,-82.510902,205.570297,0.000000,-80845.273438,-32451.826172,962688.000000,3.628960,-77.837807,211.909439,0.000000,15087.800781,5539.639648,999911.062500,12.274792,-71.395081,176.877243,0.000000,42597.347656,17191.619141,713821.500000,-8.895555,-76.358505,204.348404,0.000000,-35664.894531,-13329.330078,933684.562500
1745407703.515700,1.719264,-87.939354,187.708023,0.000000,6331.375488,2964.033691,843014.375000,3.476640,-64.145706,184.794022,0.000000,12604.558594,4373.133301,750719.375000,-20.080238,-82.518196,205.624527,0.000000,-81010.500000,-32512.396484,963149.125000,3.601431,-77.732483,211.905426,0.000000,14973.166016,5490.170410,999556.375000,12.297445,-71.643661,176.945908,0.000000,42692.171875,17283.220703,714995.625000,-8.858265,-76.414795,204.438721,0.000000,-35531.117188,-13283.258789,934577.687500
1745407703.515895,1.636930,-87.938377,187.883469,0.000000,6033.798828,2821.966797,844303.937500,3.291630,-64.271889,185.074341,0.000000,11951.825195,4148.461914,753071.562500,-20.092937,-82.563774,205.646225,0.000000,-81070.210938,-32550.992188,963471.750000,3.512364,-77.652023,212.071671,0.000000,14614.421875,5348.898438,1000693.875000,12.356097,-71.867371,176.957214,0.000000,42898.304688,17420.292969,715703.687500,-8.825957,-76.496979,204.467453,0.000000,-35406.531250,-13248.992188,935054.750000
1745407703.517636,1.531290,-87.955383,188.023972,0.000000,5648.631348,2640.236328,845398.812500,3.135792,-64.435188,185.319672,0.000000,11400.958984,3961.977295,755266.812500,-20.046442,-82.521553,205.456146,0.000000,-80808.062500,-32459.121094,961801.750000,3.579836,-77.618042,212.095642,0.000000,14896.481445,5449.125000,1000789.812500,12.401967,-72.000519,176.885254,0.000000,43040.132812,17517.390625,715579.750000,-8.834314,-76.578743,204.456497,0.000000,-35438.085938,-13275.767578,935212.375000
1745407703.561165,1.410591,-87.994240,188.134109,0.000000,5206.434570,2432.992920,846345.812500,3.065016,-64.581024,185.452164,0.000000,11151.537109,3881.346436,756599.937500,-19.964569,-82.457176,205.043320,0.000000,-80316.304688,-32301.433594,958268.437500,3.648228,-77.655441,212.017990,0.000000,15175.512695,5555.899414,1000257.500000,12.379819,-72.063873,176.888184,0.000000,42964.132812,17501.433594,715779.062500,-8.861138,-76.601898,204.437820,0.000000,-35542.312500,-13320.061523,935132.187500
1745407703.561516,1.282844,-88.034874,188.223404,0.000000,4737.190430,2213.379150,847145.375000,3.096578,-64.671356,185.425476,0.000000,11264.714844,3926.782227,756635.000000,-19.829647,-82.431198,204.467804,0.000000,-79549.578125,-32073.052734,953560.375000,3.684668,-77.714577,212.010269,0.000000,15326.601562,5615.865234,1000373.375000,12.302667,-72.009178,177.044037,0.000000,42733.855469,17378.996094,716706.625000,-8.874085,-76.694557,204.442734,0.000000,-35595.078125,-13355.761719,935450.312500
1745407703.614033,1.148155,-88.095070,188.277100,0.000000,4241.017090,1982.223389,847750.125000,3.256647,-64.719559,185.180786,0.000000,11831.355469,4132.949219,754978.187500,-19.694483,-82.468643,203.852631,0.000000,-78769.398438,-31868.802734,948753.312500,3.759115,-77.719147,212.072144,0.000000,15640.748047,5729.693359,1000902.187500,12.173829,-71.857140,177.260757,0.000000,42338.136719,17160.802734,717784.125000,-8.878216,-76.894455,204.483261,0.000000,-35618.742188,-13396.707031,936377.812500
1745407703.614046,1.017752,-88.139336,188.306946,0.000000,3759.975830,1757.738525,848123.687500,3.509788,-64.741127,184.804962,0.000000,12725.260742,4455.865723,752304.875000,-19.617182,-82.584091,203.498947,0.000000,-78323.843750,-31788.025391,946300.500000,3.831713,-77.647461,212.103836,0.000000,15945.148438,5834.946289,1000947.625000,11.980953,-71.641251,177.628937,0.000000,41754.113281,16837.964844,719740.125000,-8.870273,-77.034195,204.514618,0.000000,-35592.410156,-13408.973633,937051.500000
1745407703.656767,0.912675,-88.169411,188.335266,0.000000,3372.325195,1576.628662,848437.062500,3.826905,-64.778877,184.332138,0.000000,13839.564453,4861.564453,748976.375000,-19.584822,-82.714798,203.373398,0.000000,-78146.453125,-31785.720703,945722.312500,3.813044,-77.521439,212.213028,0.000000,15875.821289,5797.057617,1001473.187500,11.765395,-71.394981,178.108307,0.000000,41113.546875,16478.160156,722395.250000,-8.826026,-77.013641,204.546158,0.000000,-35420.324219,-13338.422852,937242.500000
1745407703.656779,0.848275,-88.172081,188.370026,0.000000,3134.952393,1465.274048,848703.187500,4.170014,-64.832687,183.811218,0.000000,15038.011719,5302.043945,745350.562500,-19.606787,-82.832664,203.437180,0.000000,-78258.601562,-31866.654297,946614.250000,3.791785,-77.418617,212.400269,0.000000,15801.185547,5757.107910,1002720.562500,11.638122,-71.132935,178.420486,0.000000,40739.707031,16240.033203,723846.562500,-8.730076,-76.872589,204.604904,0.000000,-35045.308594,-13169.402344,937288.375000
1745407703.656789,0.810472,-88.148682,188.399368,0.000000,2995.700928,1399.517822,848839.187500,4.482611,-64.918304,183.362473,0.000000,16125.963867,5707.204590,742335.750000,-19.681417,-82.960487,203.691025,0.000000,-78654.500000,-32037.291016,949057.750000,3.753616,-77.331406,212.627457,0.000000,15658.888672,5692.748047,1004350.250000,11.581286,-70.697540,178.664413,0.000000,40596.386719,16061.854492,724344.437500,-8.610534,-76.703178,204.620178,0.000000,-34568.066406,-12960.493164,936900.562500
1745407703.700515,0.789508,-88.088768,188.415955,0.000000,2918.454590,1362.365112,848754.750000,4.733485,-65.030937,183.037338,0.000000,16998.392578,6037.218750,740285.625000,-19.742924,-83.139130,204.070816,0.000000,-79047.500000,-32206.548828,952678.375000,3.654621,-77.268097,212.861816,0.000000,15262.871094,5538.037109,1006114.562500,11.400230,-70.397804,179.152802,0.000000,40071.386719,15743.706055,726943.625000,-8.492373,-76.634743,204.610153,0.000000,-34092.054688,-12771.153320,936614.187500
1745407703.700755,0.777008,-87.985153,188.427216,0.000000,2872.422119,1339.213989,848480.062500,4.880662,-65.175575,182.894577,0.000000,17513.357422,6238.878906,739630.125000,-19.789511,-83.326187,204.544998,0.000000,-79418.210938,-32355.183594,957090.875000,3.693138,-77.273392,213.057999,0.000000,15437.881836,5596.843750,1007769.812500,11.325758,-70.247475,179.534744,0.000000,39894.054688,15607.610352,729216.687500,-8.352713,-76.518524,204.610336,0.000000,-33531.382812,-12542.063477,936266.375000
1745407703.742398,0.768516,-87.836334,188.437943,0.000000,2841.205078,1322.265381,848046.000000,4.894893,-65.348953,183.005600,0.000000,17575.166016,6273.761230,740871.187500,-19.810259,-83.552902,205.062714,0.000000,-79702.718750,-32477.300781,961993.687500,3.605925,-77.368675,213.182968,0.000000,15082.182617,5471.288574,1009104.000000,11.299430,-70.084412,179.863739,0.000000,39874.101562,15535.431641,731087.562500,-8.182279,-76.365837,204.617142,0.000000,-32848.281250,-12261.723633,935863.062500
1745407703.749956,0.763277,-87.668182,188.453690,0.000000,2822.079834,1310.618042,847583.562500,4.812640,-65.533791,183.312485,0.000000,17308.753906,6185.802246,743551.500000,-19.819372,-83.769798,205.633133,0.000000,-79961.171875,-32576.673828,967302.125000,3.469734,-77.435577,213.257202,0.000000,14517.819336,5269.167969,1009928.187500,11.266750,-70.034721,179.997513,0.000000,39788.820312,15479.458008,731895.500000,-7.980922,-76.275894,204.603622,0.000000,-32037.826172,-11946.026367,935485.250000
1745407703.796805,0.765755,-87.521912,188.480927,0.000000,2831.649414,1312.633789,847282.187500,4.661920,-65.692078,183.771088,0.000000,16808.708984,6006.554199,747262.062500,-19.783937,-83.875504,206.109161,0.000000,-80003.218750,-32559.628906,971495.312500,3.413493,-77.502762,213.252640,0.000000,14282.015625,5188.162109,1010094.250000,11.222816,-70.082588,179.996841,0.000000,39633.687500,15429.467773,732022.375000,-7.783114,-76.315102,204.658997,0.000000,-31252.189453,-11656.053711,936047.250000
1745407703.796847,0.777999,-87.392303,188.536087,0.000000,2877.802490,1331.547485,847245.375000,4.444095,-65.832062,184.377319,0.000000,16075.918945,5737.879395,752002.187500,-19.718164,-83.935417,206.413544,0.000000,-79854.929688,-32474.710938,974156.187500,3.426398,-77.547577,213.141769,0.000000,14328.416016,5210.696289,1009303.000000,11.237614,-70.193054,179.844818,0.000000,39652.292969,15474.231445,731253.000000,-7.631265,-76.378708,204.805496,0.000000,-30664.554688,-11438.401367,937414.750000
1745407703.796859,0.816141,-87.299248,188.636536,0.000000,3020.484863,1395.314331,847669.812500,4.197440,-65.954956,184.966187,0.000000,15232.016602,5429.266113,756587.125000,-19.650732,-83.974251,206.576065,0.000000,-79644.539062,-32378.539062,975600.875000,3.419233,-77.559685,213.066452,0.000000,14293.581055,5200.619141,1008709.937500,11.335878,-70.385216,179.475021,0.000000,39916.671875,15652.108398,729175.875000,-7.583784,-76.387863,205.043930,0.000000,-30509.261719,-11368.732422,939359.375000
1745407703.876835,0.870154,-87.222488,188.773102,0.000000,3222.656250,1486.572144,848418.187500,3.881584,-66.065956,185.510376,0.000000,14127.275391,5028.816406,760830.062500,-19.602709,-84.000885,206.539764,0.000000,-79435.828125,-32309.494141,975394.500000,3.405569,-77.539116,213.104568,0.000000,14239.092773,5178.543945,1008966.125000,11.634491,-70.692337,179.013840,0.000000,40862.566406,16134.113281,726782.000000,-7.608314,-76.626869,205.069626,0.000000,-30611.582031,-11440.985352,940283.625000
1745407703.876882,0.908210,-87.118332,188.909790,0.000000,3365.969727,1549.929932,849074.812500,3.606211,-66.205559,186.006409,0.000000,13159.934570,4681.691406,764807.875000,-19.609055,-84.048576,206.491638,0.000000,-79442.898438,-32338.171875,975161.750000,3.380957,-77.484077,213.155075,0.000000,14139.501953,5137.510742,1009221.187500,11.904467,-71.079170,178.735428,0.000000,41745.347656,16598.632812,725903.687500,-7.645154,-76.687393,205.074280,0.000000,-30760.335938,-11505.103516,940503.125000
1745407703.877223,0.914029,-87.014053,189.024948,0.000000,3389.576172,1558.049072,849572.500000,3.378888,-66.386772,186.420456,0.000000,12357.794922,4398.590820,768304.625000,-19.631695,-84.070015,206.401978,0.000000,-79500.156250,-32383.820312,974506.062500,3.294553,-77.370621,213.177475,0.000000,13779.611328,4998.733398,1009063.937500,12.117203,-71.480270,178.525070,0.000000,42441.449219,16991.412109,725550.937500,-7.655657,-76.655533,205.147324,0.000000,-30813.562500,-11516.112305,940995.250000
1745407703.879767,0.876303,-86.923248,189.104919,0.000000,3251.047119,1492.067505,849855.937500,3.207137,-66.563080,186.855743,0.000000,11757.107422,4186.170410,771952.375000,-19.698071,-84.078400,206.386795,0.000000,-79762.968750,-32496.599609,974410.750000,3.327402,-77.171028,213.179367,0.000000,13916.981445,5035.636719,1008474.812500,12.226257,-71.910965,178.262222,0.000000,42760.929688,17247.765625,724922.312500,-7.581040,-76.642738,205.214798,0.000000,-30523.332031,-11402.139648,941500.000000
1745407703.920945,0.816942,-86.896599,189.169296,0.000000,3031.881348,1390.367798,850242.875000,3.069280,-66.698105,187.292282,0.000000,11278.013672,4014.389648,775510.000000,-19.763220,-84.060684,206.420624,0.000000,-80040.007812,-32597.316406,974626.250000,3.403116,-76.992714,213.138901,0.000000,14230.785156,5138.358887,1007597.062500,12.280902,-72.353767,178.029129,0.000000,42896.125000,17431.257812,724546.000000,-7.436253,-76.607933,205.281128,0.000000,-29950.296875,-11179.508789,941929.500000
1745407703.921359,0.760942,-86.924721,189.237030,0.000000,2825.087646,1295.330200,850841.625000,3.074188,-66.821297,187.517334,0.000000,11309.465820,4028.187256,777487.687500,-19.814732,-84.080589,206.492386,0.000000,-80276.484375,-32690.048828,975273.312500,3.473615,-76.829269,213.094391,0.000000,14522.522461,5233.659180,1006731.687500,12.379766,-72.784012,177.818192,0.000000,43190.031250,17676.185547,724298.125000,-7.324767,-76.657036,205.288620,0.000000,-29502.484375,-11019.054688,942137.500000
1745407703.924025,0.725795,-86.990906,189.311630,0.000000,2695.654297,1236.313843,851621.500000,3.146538,-66.952644,187.568802,0.000000,11578.954102,4131.002930,778211.125000,-19.825539,-84.172493,206.563400,0.000000,-80348.015625,-32743.662109,976152.125000,3.523447,-76.692703,213.101898,0.000000,14731.408203,5299.379395,1006383.187500,12.489666,-73.148483,177.632538,0.000000,43527.718750,17922.562500,724046.562500,-7.227467,-76.765175,205.222977,0.000000,-29101.267578,-10888.035156,941934.250000
1745407703.966903,0.713973,-87.074661,189.386780,0.000000,2652.778809,1217.294800,852465.812500,3.277649,-67.130806,187.420258,0.000000,12051.799805,4314.583008,777587.062500,-19.854906,-84.279785,206.631378,0.000000,-80493.500000,-32833.894531,977057.875000,3.552561,-76.586632,213.102219,0.000000,14853.094727,5335.733398,1006066.875000,12.579380,-73.409348,177.476959,0.000000,43801.906250,18115.740234,723712.375000,-7.147343,-76.892761,205.115463,0.000000,-28763.455078,-10785.137695,941453.312500
1745407703.967199,0.717070,-87.164345,189.455490,0.000000,2665.217285,1223.877319,853283.125000,3.440613,-67.285202,187.158081,0.000000,12633.388672,4539.696289,776067.562500,-19.887569,-84.395264,206.604645,0.000000,-80615.539062,-32932.917969,977223.250000,3.547054,-76.505951,213.109909,0.000000,14830.722656,5321.865234,1005888.875000,12.586944,-73.546600,177.479385,0.000000,43829.035156,18160.410156,724125.000000,-7.046656,-76.883942,205.001892,0.000000,-28342.455078,-10631.968750,940512.937500
1745407704.012552,0.717148,-87.246117,189.496567,0.000000,2666.055420,1225.203369,853868.375000,3.604509,-67.405991,186.829742,0.000000,13212.037109,4764.619141,773977.625000,-19.943472,-84.496391,206.468582,0.000000,-80788.882812,-33064.960938,976455.625000,3.511008,-76.459579,213.202087,0.000000,14686.416992,5264.631348,1006520.750000,12.528779,-73.579636,177.590454,0.000000,43653.683594,18084.683594,724994.375000,-6.947518,-76.905029,204.920151,0.000000,-27932.482422,-10485.356445,939919.250000
1745407704.012562,0.707632,-87.325890,189.505646,0.000000,2630.798096,1210.059326,854209.125000,3.811988,-67.494576,186.384003,0.000000,13939.199219,5045.758301,770948.187500,-19.966852,-84.518211,206.137329,0.000000,-80753.898438,-33112.300781,973846.437500,3.489441,-76.446419,213.300934,0.000000,14602.816406,5231.444824,1007308.312500,12.480617,-73.514526,177.597427,0.000000,43487.429688,17999.179688,724855.312500,-6.840983,-76.955154,204.876862,0.000000,-27498.355469,-10331.260742,939722.500000
