Timestamp,IMU1_Val1,IMU1_Val2,IMU1_Val3,IMU1_Val4,IMU1_Val5,IMU1_Val6,IMU1_Val7,IMU2_Val1,IMU2_Val2,IMU2_Val3,IMU2_Val4,IMU2_Val5,IMU2_Val6,IMU2_Val7,IMU3_Val1,IMU3_Val2,IMU3_Val3,IMU3_Val4,IMU3_Val5,IMU3_Val6,IMU3_Val7,IMU4_Val1,IMU4_Val2,IMU4_Val3,IMU4_Val4,IMU4_Val5,IMU4_Val6,IMU4_Val7,IMU5_Val1,IMU5_Val2,IMU5_Val3,IMU5_Val4,IMU5_Val5,IMU5_Val6,IMU5_Val7,IMU6_Val1,IMU6_Val2,IMU6_Val3,IMU6_Val4,IMU6_Val5,IMU6_Val6,IMU6_Val7
1745408197.217066,23.496754,-53.583786,174.510483,0.000000,80449.343750,24700.289062,653829.687500,-20.201763,14.964045,260.448975,0.000000,-103232.054688,5927.640625,1335279.500000,-27.188917,-34.466881,295.682617,0.000000,-157729.937500,-18388.818359,1738639.000000,-2.119138,-69.788292,267.645172,0.000000,-11127.924805,-2903.964844,1501006.375000,15.777637,-86.338463,257.583374,0.000000,79736.125000,26724.324219,1448015.500000,-4.975303,-77.046280,102.244850,0.000000,-9980.469727,-7523.253418,321565.312500
1745408197.217161,23.490835,-53.579647,174.558304,0.000000,80451.085938,24692.113281,654148.500000,-19.588226,16.806826,258.800598,0.000000,-99463.328125,6455.587402,1319634.625000,-25.507730,-34.336056,296.138031,0.000000,-148204.578125,-17186.751953,1743750.000000,-2.232960,-69.735443,267.679291,0.000000,-11727.112305,-3057.492432,1501220.000000,15.735005,-86.397964,257.599518,0.000000,79525.679688,26670.480469,1448380.375000,-4.947825,-77.005249,102.306564,0.000000,-9931.349609,-7477.760254,321688.937500
1745408197.265721,23.511599,-53.608040,174.610107,0.000000,80546.078125,24727.044922,654563.125000,-18.751883,18.534449,257.160553,0.000000,-94613.171875,6815.389160,1304230.000000,-24.597839,-34.421509,296.962708,0.000000,-143315.171875,-16614.517578,1753461.625000,-2.216519,-69.639359,267.709747,0.000000,-11642.092773,-3030.813477,1501277.250000,15.752800,-86.453697,257.625671,0.000000,79623.679688,26717.876953,1448833.750000,-4.885476,-76.979553,102.364212,0.000000,-9811.745117,-7381.078613,321842.812500
1745408197.265733,23.501163,-53.625805,174.683350,0.000000,80544.085938,24724.216797,655102.437500,-17.755768,20.201105,255.462952,0.000000,-88995.687500,7033.702148,1288422.875000,-23.885715,-34.576195,297.816010,0.000000,-139567.015625,-16206.059570,1763628.875000,-2.126464,-69.585304,267.746063,0.000000,-11170.609375,-2905.516357,1501511.125000,15.681790,-86.488266,257.659271,0.000000,79275.125000,26608.058594,1449290.750000,-4.819198,-76.969597,102.409264,0.000000,-9682.910156,-7280.056152,321993.781250
1745408197.265743,23.483156,-53.698582,174.761246,0.000000,80518.234375,24738.794922,655789.750000,-16.805923,21.848200,253.653366,0.000000,-83638.085938,7200.344238,1271706.125000,-23.250221,-34.660698,298.425232,0.000000,-136131.312500,-15813.291992,1770870.375000,-2.024882,-69.584404,267.783173,0.000000,-10638.478516,-2766.804443,1501898.625000,15.622149,-86.525703,257.687622,0.000000,78982.289062,26518.333984,1449704.500000,-4.722287,-77.061226,102.452103,0.000000,-9492.174805,-7142.201660,322442.812500
1745408197.320107,23.445530,-53.818779,174.824982,0.000000,80418.531250,24754.525391,656480.437500,-16.155035,23.559904,251.613480,0.000000,-79752.156250,7463.889160,1253009.125000,-22.812988,-34.754791,298.930420,0.000000,-133797.390625,-15558.015625,1776919.375000,-1.944987,-69.519676,267.825165,0.000000,-10220.316406,-2655.261719,1502163.125000,15.716397,-86.446968,257.744507,0.000000,79476.304688,26654.042969,1450012.625000,-4.630263,-77.179672,102.485077,0.000000,-9310.176758,-7013.787109,322933.812500
1745408197.320119,23.397907,-53.947945,174.852844,0.000000,80267.929688,24763.625000,656944.750000,-15.594292,25.288893,249.586807,0.000000,-76363.796875,7733.627441,1234736.875000,-22.384441,-34.934437,299.250549,0.000000,-131424.656250,-15344.625977,1780922.125000,-1.871696,-69.455467,267.868317,0.000000,-9836.774414,-2552.923584,1502441.625000,15.794166,-86.354012,257.795563,0.000000,79885.390625,26757.126953,1450213.875000,-4.592802,-77.158592,102.496605,0.000000,-9235.861328,-6955.163574,322916.375000
1745408197.354128,23.355856,-54.059414,174.797256,0.000000,80098.148438,24770.222656,656799.562500,-15.192093,27.023504,247.515472,0.000000,-73776.953125,8051.026855,1216315.000000,-22.072968,-35.091610,299.367188,0.000000,-129646.343750,-15199.125000,1782508.125000,-1.864442,-69.357445,267.907013,0.000000,-9800.059570,-2539.449707,1502581.500000,15.880382,-86.264351,257.826874,0.000000,80331.226562,26875.281250,1450226.875000,-4.623427,-77.158463,102.501740,0.000000,-9297.901367,-7001.519531,322936.656250
1745408197.354140,23.339882,-54.162682,174.651001,0.000000,79976.390625,24800.515625,656016.125000,-14.792607,28.690302,245.391083,0.000000,-71220.539062,8322.983398,1197592.375000,-21.921001,-35.264172,299.301636,0.000000,-128725.539062,-15168.750000,1781976.375000,-1.859835,-69.263489,267.936371,0.000000,-9776.915039,-2529.736084,1502634.500000,15.930433,-86.151985,257.852112,0.000000,80592.304688,26924.875000,1450102.125000,-4.739312,-77.211998,102.515427,0.000000,-9532.193359,-7181.931641,323153.843750
1745408197.399587,23.361197,-54.281097,174.473877,0.000000,79968.312500,24877.351562,655054.875000,-14.421612,30.272089,243.393890,0.000000,-68869.390625,8561.873047,1180269.250000,-21.938234,-35.446552,299.053741,0.000000,-128720.132812,-15259.191406,1779319.250000,-1.873602,-69.174980,267.956665,0.000000,-9850.024414,-2545.196289,1502607.500000,15.950488,-86.040939,257.864655,0.000000,80697.687500,26924.017578,1449854.000000,-4.714756,-77.238594,102.520531,0.000000,-9483.308594,-7147.223145,323254.937500
1745408197.399596,23.419567,-54.435291,174.305679,0.000000,80090.851562,25010.371094,654232.875000,-13.923676,31.771599,241.554520,0.000000,-65989.125000,8675.829102,1164593.750000,-22.094305,-35.637688,298.652069,0.000000,-129461.734375,-15450.654297,1774875.375000,-1.846402,-69.094894,267.975311,0.000000,-9707.715820,-2505.383545,1502586.375000,15.936687,-85.937683,257.877960,0.000000,80632.031250,26868.427734,1449640.250000,-4.722560,-77.447617,102.533401,0.000000,-9500.208008,-7178.415039,323941.093750
1745408197.446587,23.505531,-54.585239,174.105728,0.000000,80292.617188,25171.378906,653186.687500,-13.374767,33.082840,240.047699,0.000000,-62992.062500,8678.040039,1152024.000000,-22.435291,-35.848499,298.131439,0.000000,-131230.609375,-15781.936523,1769075.000000,-1.817981,-69.020439,267.994171,0.000000,-9558.961914,-2464.207520,1502582.875000,15.965173,-85.844322,257.902100,0.000000,80783.710938,26887.232422,1449569.875000,-4.762346,-77.649277,102.549278,0.000000,-9581.715820,-7257.671387,324618.562500
1745408197.446596,23.561251,-54.751312,173.897797,0.000000,80386.875000,25307.835938,652123.250000,-12.190309,34.083927,238.929672,0.000000,-57146.839844,8148.429688,1142836.375000,-22.950520,-36.072330,297.494843,0.000000,-133957.750000,-16245.259766,1761951.375000,-1.805975,-68.945679,268.023621,0.000000,-9496.867188,-2445.295898,1502690.250000,16.025574,-85.770126,257.907074,0.000000,81090.882812,26965.632812,1449370.375000,-4.874285,-77.761818,102.579704,0.000000,-9809.792969,-7438.955566,325084.187500
1745408197.446606,23.612606,-54.914799,173.671143,0.000000,80457.179688,25438.787109,650929.500000,-10.916201,34.825493,238.233170,0.000000,-51024.488281,7455.728516,1137318.625000,-23.603971,-36.351315,296.762115,0.000000,-137432.515625,-16837.111328,1753804.875000,-1.814331,-68.870399,268.055634,0.000000,-9541.943359,-2453.931152,1502823.375000,16.043121,-85.686394,257.912781,0.000000,81181.492188,26968.785156,1449146.500000,-4.998962,-77.826309,102.613945,0.000000,-10064.084961,-7635.588379,325418.968750
1745408197.495131,23.658470,-55.057606,173.453506,0.000000,80512.500000,25554.451172,649755.375000,-9.615667,35.390137,237.766190,0.000000,-44857.437500,6673.921875,1133735.500000,-24.368948,-36.684822,295.957764,0.000000,-141502.000000,-17542.386719,1744928.625000,-1.763811,-68.813080,268.092834,0.000000,-9277.543945,-2383.656494,1503059.875000,15.971348,-85.623650,257.928955,0.000000,80823.398438,26828.468750,1449099.375000,-5.107443,-78.038200,102.669205,0.000000,-10288.030273,-7822.440430,326289.468750
1745408197.495141,23.695641,-55.191624,173.247742,0.000000,80543.367188,25656.871094,648645.625000,-8.494717,35.872749,237.401779,0.000000,-39567.140625,5976.306641,1131013.000000,-25.232302,-37.033653,295.064056,0.000000,-146072.796875,-18336.736328,1735069.875000,-1.745467,-68.906914,268.140442,0.000000,-9182.681641,-2362.128174,1503814.375000,15.932936,-85.717102,257.906677,0.000000,80622.031250,26793.152344,1449187.750000,-5.122586,-78.230759,102.734337,0.000000,-10325.117188,-7864.954102,327142.343750
1745408197.531990,23.728464,-55.336945,173.081619,0.000000,80577.640625,25760.037109,647832.062500,-7.678333,36.221832,237.111084,0.000000,-35720.726562,5454.384277,1128800.250000,-26.204332,-37.416828,294.112122,0.000000,-151210.578125,-19240.226562,1724625.625000,-1.785762,-69.003540,268.190033,0.000000,-9396.403320,-2419.985840,1504597.625000,15.867303,-85.800392,257.888245,0.000000,80284.203125,26708.707031,1449281.625000,-5.159658,-78.449249,102.800491,0.000000,-10406.521484,-7943.962891,328080.687500
1745408197.532142,23.757507,-55.488960,172.959229,0.000000,80619.210938,25862.449219,647331.562500,-7.163704,36.496922,236.643555,0.000000,-33260.781250,5127.401855,1124847.000000,-27.331436,-37.829304,293.116119,0.000000,-157180.375000,-20289.121094,1713759.250000,-1.845120,-69.103233,268.237610,0.000000,-9710.454102,-2503.950928,1505368.375000,15.822311,-85.891678,257.866608,0.000000,80049.851562,26661.298828,1449370.250000,-5.198703,-78.648567,102.886566,0.000000,-10494.031250,-8024.348633,329042.312500
1745408197.576813,23.767599,-55.631607,172.875092,0.000000,80614.195312,25939.953125,647071.687500,-6.998593,36.704937,235.966125,0.000000,-32401.150391,5037.845703,1118864.500000,-28.587818,-38.271805,292.077148,0.000000,-163823.078125,-21470.035156,1702490.875000,-1.943959,-69.184036,268.291260,0.000000,-10232.666992,-2641.031982,1506152.500000,15.776768,-85.979660,257.850006,0.000000,79814.289062,26611.787109,1449498.750000,-5.213665,-78.766716,102.983765,0.000000,-10534.193359,-8059.512207,329799.781250
1745408197.576909,23.783070,-55.777939,172.808334,0.000000,80635.492188,26025.113281,646938.812500,-7.099646,36.800014,235.368927,0.000000,-32785.992188,5123.916992,1113478.875000,-29.962801,-38.732685,290.979553,0.000000,-171057.281250,-22773.599609,1690631.250000,-1.902218,-69.270149,268.349884,0.000000,-10015.145508,-2587.583252,1507003.625000,15.739770,-86.066628,257.835236,0.000000,79622.554688,26576.242188,1449643.000000,-5.183766,-78.818649,103.077660,0.000000,-10483.394531,-8018.730469,330340.000000
1745408197.621899,23.843800,-55.922543,172.714218,0.000000,80797.328125,26159.177734,646617.750000,-7.319154,36.816811,234.822067,0.000000,-33721.285156,5284.801270,1108458.250000,-31.486944,-39.192551,289.807556,0.000000,-179034.703125,-24216.062500,1677979.375000,-1.838409,-69.231361,268.402649,0.000000,-9681.101562,-2499.496338,1507453.875000,15.655811,-86.133385,257.826569,0.000000,79195.164062,26454.962891,1449780.875000,-5.240191,-79.030365,103.188431,0.000000,-10608.806641,-8127.729980,331444.031250
1745408197.622127,23.879578,-56.078194,172.683304,0.000000,80904.054688,26271.341797,646750.312500,-7.511213,36.702877,234.468246,0.000000,-34554.089844,5406.768066,1105036.125000,-33.041946,-39.617607,288.515991,0.000000,-187039.328125,-25687.421875,1663981.625000,-1.842122,-69.169426,268.451660,0.000000,-9702.421875,-2502.301025,1507801.875000,15.664484,-86.057259,257.863220,0.000000,79250.281250,26446.226562,1449894.375000,-5.215255,-79.155334,103.289223,0.000000,-10568.745117,-8101.775879,332240.093750
1745408197.667796,23.911499,-56.283424,172.640457,0.000000,80992.062500,26402.742188,646912.437500,-7.729436,36.418858,234.456085,0.000000,-35556.054688,5520.738770,1104516.750000,-34.556335,-39.985413,287.077698,0.000000,-194636.703125,-27113.949219,1648313.125000,-1.931144,-69.262444,268.502869,0.000000,-10173.232422,-2626.617432,1508594.125000,15.687442,-85.987389,257.894196,0.000000,79375.953125,26463.464844,1449972.250000,-5.181119,-79.266296,103.373497,0.000000,-10508.142578,-8060.137207,332926.750000
1745408197.668216,23.991816,-56.480331,172.585587,0.000000,81238.289062,26584.185547,646976.375000,-7.901195,35.953720,234.726868,0.000000,-36388.140625,5571.260254,1106349.000000,-36.092777,-40.297497,285.533112,0.000000,-202196.875000,-28540.259766,1631451.750000,-1.935518,-69.370354,268.551392,0.000000,-10198.127930,-2636.662598,1509398.750000,15.783499,-85.958916,257.905670,0.000000,79865.554688,26616.726562,1449992.250000,-5.168426,-79.431068,103.434097,0.000000,-10488.538086,-8057.043945,333685.593750
1745408197.668558,24.055733,-56.699108,172.543640,0.000000,81434.898438,26758.234375,647178.125000,-8.010936,35.341568,235.280640,0.000000,-36980.488281,5552.395996,1110599.250000,-37.656979,-40.540497,283.880615,0.000000,-209738.890625,-29956.498047,1613375.500000,-1.966855,-69.475861,268.600708,0.000000,-10365.122070,-2683.402344,1510205.875000,15.800113,-86.054962,257.882751,0.000000,79942.515625,26674.523438,1450084.375000,-5.145165,-79.526344,103.471352,0.000000,-10445.101562,-8030.381836,334133.968750
1745408197.722406,24.135914,-56.976097,172.414673,0.000000,81645.265625,26978.638672,646922.937500,-8.041949,34.521595,236.006012,0.000000,-37237.914062,5444.603027,1116182.625000,-39.150650,-40.724606,282.113220,0.000000,-216700.687500,-31285.966797,1594042.750000,-2.015793,-69.565269,268.662170,0.000000,-10625.427734,-2753.666992,1511097.625000,15.808917,-86.148170,257.865967,0.000000,79981.859375,26718.310547,1450229.500000,-5.113503,-79.622520,103.485748,0.000000,-10382.271484,-7990.682129,334492.750000
1745408197.722421,24.192951,-57.245972,172.306488,0.000000,81786.914062,27170.488281,646796.125000,-8.090547,33.573772,236.840622,0.000000,-37595.320312,5326.979492,1122659.000000,-40.621223,-40.856285,280.284637,0.000000,-223383.000000,-32565.722656,1574076.375000,-2.053303,-69.647041,268.738464,0.000000,-10826.237305,-2808.133301,1512125.375000,15.793252,-86.238762,257.856873,0.000000,79899.796875,26719.857422,1450443.750000,-5.098276,-79.732811,103.492195,0.000000,-10351.972656,-7977.898926,334863.750000
1745408197.756927,24.217836,-57.568604,172.161453,0.000000,81802.117188,27351.734375,646542.625000,-8.212296,32.617088,237.590439,0.000000,-38281.960938,5252.770508,1128396.125000,-42.086006,-40.920437,278.400299,0.000000,-229882.203125,-33792.730469,1553524.375000,-2.037391,-69.723198,268.793274,0.000000,-10744.571289,-2789.448975,1512911.875000,15.780375,-86.327515,257.852234,0.000000,79833.210938,26725.558594,1450697.375000,-5.091548,-79.838829,103.502861,0.000000,-10339.359375,-7977.977051,335239.000000
1745408197.756968,24.235397,-57.899315,171.998520,0.000000,81784.031250,27528.865234,646191.562500,-8.371423,31.542995,238.419296,0.000000,-39159.941406,5177.833008,1134785.250000,-43.492218,-40.903183,276.451172,0.000000,-235900.015625,-34906.816406,1532278.125000,-2.091050,-69.792816,268.844574,0.000000,-11029.625977,-2865.694336,1513643.625000,15.755809,-86.411156,257.849121,0.000000,79707.976562,26709.833984,1450949.250000,-5.092114,-79.951935,103.515114,0.000000,-10341.721680,-7990.149902,335643.406250
1745408197.803542,24.238075,-58.175591,171.871735,0.000000,81732.765625,27663.228516,645965.437500,-8.471272,30.324039,239.342010,0.000000,-39780.480469,5036.772949,1141954.750000,-44.768044,-40.777008,274.447693,0.000000,-241060.312500,-35819.609375,1510421.125000,-2.034126,-69.848129,268.902100,0.000000,-10731.677734,-2789.951904,1514402.000000,15.749134,-86.483887,257.844574,0.000000,79672.796875,26720.982422,1451150.125000,-5.090049,-80.051270,103.533028,0.000000,-10339.320312,-7996.828125,336027.968750
1745408197.803553,24.245781,-58.465313,171.781082,0.000000,81715.656250,27809.865234,646017.187500,-8.459666,28.930349,240.628830,0.000000,-39939.507812,4798.436035,1152452.500000,-45.956238,-40.573917,272.424622,0.000000,-245634.156250,-36586.839844,1488390.250000,-1.972812,-69.900040,268.953247,0.000000,-10410.175781,-2707.930908,1515084.125000,15.727040,-86.548927,257.837433,0.000000,79558.835938,26703.560547,1451298.625000,-5.092294,-80.128647,103.553185,0.000000,-10345.884766,-8008.082520,336353.031250
1745408197.803562,24.226221,-58.699760,171.763733,0.000000,81641.500000,27898.861328,646439.187500,-8.341372,27.397484,242.085510,0.000000,-39619.238281,4480.255371,1164554.375000,-47.058159,-40.292427,270.434692,0.000000,-249686.625000,-37203.785156,1466749.250000,-2.007060,-69.803047,269.005310,0.000000,-10592.941406,-2751.069092,1515367.750000,15.688588,-86.609070,257.828949,0.000000,79361.710938,26656.769531,1451417.125000,-5.085877,-80.200912,103.579178,0.000000,-10335.446289,-8005.226074,336686.031250
1745408197.849791,24.182457,-58.931767,171.782074,0.000000,81502.710938,27958.570312,647098.250000,-8.303061,25.740383,243.683273,0.000000,-39697.261719,4189.434570,1178054.875000,-48.082024,-39.989029,268.561462,0.000000,-253351.984375,-37726.652344,1446461.750000,-1.931912,-69.744888,269.056091,0.000000,-10198.258789,-2645.967041,1515744.625000,15.653175,-86.667221,257.824066,0.000000,79181.070312,26614.449219,1451565.375000,-5.081619,-80.288673,103.613365,0.000000,-10330.205078,-8007.272949,337101.343750
1745408197.849805,24.150620,-59.135757,171.804352,0.000000,81405.976562,28018.507812,647720.937500,-8.450073,23.815413,245.217178,0.000000,-40654.281250,3944.493652,1190896.625000,-49.041218,-39.685802,266.830719,0.000000,-256740.796875,-38187.210938,1427807.375000,-2.038218,-69.684799,269.101562,0.000000,-10761.229492,-2789.032471,1516060.375000,15.678274,-86.719315,257.830231,0.000000,79309.906250,26673.167969,1451804.875000,-5.078239,-80.358360,103.648613,0.000000,-10326.855469,-8008.879395,337464.343750
1745408197.903568,24.131744,-59.288147,171.835754,0.000000,81357.203125,28068.757812,648286.687500,-8.779950,21.994568,246.738937,0.000000,-42503.410156,3784.982178,1203948.250000,-49.964870,-39.434246,265.297394,0.000000,-260073.156250,-38659.535156,1411408.500000,-2.136626,-69.724800,269.153625,0.000000,-11282.984375,-2925.219727,1516719.500000,15.656167,-86.770378,257.845795,0.000000,79202.867188,26651.232422,1452136.375000,-5.069541,-80.397270,103.688454,0.000000,-10313.133789,-7999.050781,337749.125000
1745408197.903579,24.116917,-59.404446,171.860352,0.000000,81318.828125,28106.531250,648723.437500,-9.289345,20.072836,248.190109,0.000000,-45233.796875,3654.484863,1216453.625000,-50.911755,-39.233658,263.968475,0.000000,-263674.406250,-39191.609375,1397299.125000,-2.178063,-69.794617,269.197601,0.000000,-11503.680664,-2984.923096,1517375.250000,15.610174,-86.813515,257.880798,0.000000,78980.921875,26586.144531,1452637.375000,-5.056677,-80.433983,103.724220,0.000000,-10290.516602,-7982.373047,338010.500000
1745408197.936922,24.118523,-59.480373,171.876343,0.000000,81331.789062,28144.339844,649008.375000,-10.045333,18.186024,249.594238,0.000000,-49191.785156,3580.372803,1228750.750000,-51.810406,-39.047821,262.764923,0.000000,-267105.281250,-39694.289062,1384575.750000,-2.216068,-69.853920,269.234924,0.000000,-11706.029297,-3039.548584,1517932.000000,15.593877,-86.857338,257.905243,0.000000,78905.929688,26571.785156,1453034.125000,-5.045837,-80.439636,103.764816,0.000000,-10272.468750,-7965.804199,338193.593750
1745408197.937124,24.117741,-59.534683,171.898026,0.000000,81339.390625,28169.042969,649281.437500,-10.936400,16.052414,250.932831,0.000000,-53842.726562,3440.377930,1240462.875000,-52.571228,-38.841457,261.631989,0.000000,-269859.250000,-40064.054688,1372603.875000,-2.241532,-69.906395,269.269348,0.000000,-11842.055664,-3076.742676,1518439.500000,15.483828,-86.789948,257.954254,0.000000,78363.976562,26363.750000,1453300.500000,-5.022346,-80.415451,103.805183,0.000000,-10228.624023,-7926.350098,338281.687500
1745408197.994314,24.183180,-59.555466,171.888687,0.000000,81555.585938,28255.332031,649267.000000,-11.945801,14.002696,252.520676,0.000000,-59184.441406,3278.090576,1254938.500000,-53.142197,-38.512344,260.515808,0.000000,-271626.468750,-40155.847656,1360669.875000,-2.192474,-69.943176,269.300507,0.000000,-11584.228516,-3011.033203,1518869.750000,15.486958,-86.668076,258.005707,0.000000,78395.437500,26332.082031,1453406.500000,-4.977073,-80.376556,103.837479,0.000000,-10139.568359,-7851.140625,338290.625000
1745408197.994323,24.245733,-59.604656,171.838120,0.000000,81742.445312,28351.773438,649041.000000,-13.079411,11.936532,254.119110,0.000000,-65211.019531,3059.392090,1269776.125000,-53.558994,-38.129467,259.468201,0.000000,-272656.031250,-40068.343750,1349406.125000,-2.161895,-69.835732,269.328369,0.000000,-11423.851562,-2964.507324,1518869.500000,15.572643,-86.575020,258.043762,0.000000,78840.796875,26449.382812,1453475.750000,-4.942008,-80.337585,103.863060,0.000000,-10070.595703,-7792.063965,338272.000000
1745408197.994332,24.311842,-59.697693,171.738678,0.000000,81917.898438,28473.419922,648588.437500,-14.348320,9.802032,255.758026,0.000000,-71999.125000,2755.740234,1285261.000000,-53.866013,-37.769531,258.604431,0.000000,-273306.093750,-39917.484375,1340090.375000,-2.130759,-69.729538,269.348938,0.000000,-11260.192383,-2917.415771,1518796.125000,15.661527,-86.488976,258.067810,0.000000,79298.164062,26573.880859,1453427.000000,-4.926512,-80.295647,103.894333,0.000000,-10042.035156,-7763.588867,338267.312500
1745408198.027402,24.387701,-59.826031,171.627472,0.000000,82120.343750,28623.685547,648140.187500,-15.673833,7.642162,257.317688,0.000000,-79130.359375,2346.711670,1300222.000000,-54.102123,-37.488567,257.978607,0.000000,-273839.781250,-39794.156250,1333332.500000,-2.069665,-69.630188,269.383759,0.000000,-10938.768555,-2829.783447,1518892.375000,15.701616,-86.380013,258.101868,0.000000,79511.640625,26608.333984,1453402.250000,-5.046222,-80.136406,103.934715,0.000000,-10290.032227,-7936.411621,337930.781250
1745408198.027846,24.473776,-59.986881,171.497574,0.000000,82347.820312,28801.962891,647643.750000,-16.962879,5.565981,258.836823,0.000000,-86143.906250,1849.259277,1315068.375000,-54.285381,-37.341118,257.695526,0.000000,-274465.843750,-39771.875000,1330252.000000,-2.020379,-69.534004,269.408386,0.000000,-10679.249023,-2758.617920,1518890.250000,15.764780,-86.285500,258.128632,0.000000,79839.765625,26686.150391,1453353.250000,-5.131170,-80.044533,103.963966,0.000000,-10466.205078,-8060.729980,337761.312500
1745408198.071840,24.546028,-60.166016,171.333786,0.000000,82512.101562,28973.316406,646964.250000,-18.283844,3.574116,260.385315,0.000000,-93407.867188,1279.153198,1330486.125000,-54.428051,-37.321926,257.729889,0.000000,-275223.875000,-39855.984375,1330571.375000,-2.020582,-69.433861,269.435425,0.000000,-10681.365234,-2754.966309,1518903.000000,15.805604,-86.181129,258.151489,0.000000,80053.632812,26722.914062,1453231.500000,-5.179255,-79.815453,103.988503,0.000000,-10566.770508,-8112.982910,337142.968750
1745408198.071904,24.623350,-60.354504,171.165970,0.000000,82690.992188,29155.701172,646282.250000,-19.524260,1.556249,261.965576,0.000000,-100350.375000,593.485352,1346478.250000,-54.502678,-37.446552,258.065369,0.000000,-275960.062500,-40043.894531,1334149.125000,-1.996377,-69.341530,269.457458,0.000000,-10554.291016,-2718.358887,1518884.625000,15.721269,-86.098473,258.177673,0.000000,79634.578125,26554.802734,1453217.375000,-5.230900,-79.591461,104.010262,0.000000,-10674.361328,-8170.858887,336531.281250
1745408198.117093,24.707090,-60.503956,171.008987,0.000000,82896.171875,29327.398438,645582.625000,-20.491404,-0.432171,263.644897,0.000000,-105996.648438,-176.054459,1363752.375000,-54.493946,-37.637012,258.618195,0.000000,-276506.968750,-40241.128906,1340033.875000,-1.987765,-69.248642,269.476898,0.000000,-10509.508789,-2703.021729,1518837.500000,15.770009,-86.007370,258.216919,0.000000,79893.593750,26608.957031,1453307.375000,-5.257648,-79.346573,104.037750,0.000000,-10731.781250,-8187.357422,335879.843750
1745408198.117321,24.785465,-60.599133,170.885391,0.000000,83099.054688,29466.763672,644979.625000,-21.213488,-2.278491,265.210876,0.000000,-110383.601562,-950.413818,1380099.500000,-54.384991,-37.868599,259.386719,0.000000,-276774.187500,-40407.816406,1348187.750000,-1.898561,-69.200638,269.513733,0.000000,-10039.240234,-2580.027100,1519096.750000,15.851983,-86.045364,258.211212,0.000000,80307.101562,26759.126953,1453377.875000,-5.261683,-79.131134,104.065468,0.000000,-10742.914062,-8171.393555,335323.156250
1745408198.161855,24.814075,-60.590656,170.790588,0.000000,83148.835938,29496.691406,644323.875000,-21.696211,-4.076599,266.773438,0.000000,-113560.546875,-1737.258301,1396633.250000,-54.154896,-38.190681,260.428833,0.000000,-276710.406250,-40579.214844,1359296.625000,-2.000082,-69.240791,269.558167,0.000000,-10577.811523,-2719.439697,1519675.750000,15.754484,-86.085564,258.208618,0.000000,79812.429688,26606.908203,1453487.375000,-5.277869,-78.896576,104.092316,0.000000,-10778.727539,-8172.217773,334705.593750
1745408198.161943,24.863411,-60.514042,170.748260,0.000000,83293.500000,29517.953125,643858.187500,-21.950556,-5.712582,268.119171,0.000000,-115471.382812,-2461.983398,1411070.250000,-53.847389,-38.566498,261.734283,0.000000,-276518.281250,-40746.023438,1373236.750000,-2.099433,-69.173531,269.595825,0.000000,-11104.777344,-2851.641602,1519891.375000,15.665966,-86.125580,258.224548,0.000000,79368.898438,26469.714844,1453784.000000,-5.273605,-78.640968,104.114723,0.000000,-10772.366211,-8139.199707,334007.125000
1745408198.206906,24.921570,-60.364769,170.749252,0.000000,83488.828125,29514.011719,643510.812500,-21.981640,-7.248670,269.392853,0.000000,-116184.179688,-3127.773926,1424893.375000,-53.547886,-39.018810,263.336517,0.000000,-276663.500000,-40994.625000,1390431.250000,-2.150548,-69.083801,269.632416,0.000000,-11376.703125,-2917.235107,1520035.125000,15.562976,-86.149727,258.243347,0.000000,78852.835938,26303.070312,1454056.000000,-5.270735,-78.429794,104.144127,0.000000,-10769.545898,-8112.930664,333476.500000
1745408198.207043,25.007368,-60.138348,170.801163,0.000000,83801.671875,29504.482422,643323.375000,-21.929192,-8.623857,270.462860,0.000000,-116367.234375,-3711.794678,1436655.125000,-53.336090,-39.569080,265.355774,0.000000,-277682.125000,-41408.562500,1412225.250000,-2.094544,-69.004532,269.666931,0.000000,-11081.877930,-2838.049561,1520185.625000,15.667418,-86.188377,258.262024,0.000000,79387.734375,26491.484375,1454376.125000,-5.259093,-78.188957,104.161270,0.000000,-10747.531250,-8070.135254,332806.500000
1745408198.208896,25.110170,-59.844677,170.878128,0.000000,84184.039062,29481.080078,643148.062500,-21.850569,-9.843673,271.427429,0.000000,-116363.476562,-4221.208496,1447352.375000,-53.173889,-40.205486,267.700012,0.000000,-279283.343750,-41946.917969,1437738.750000,-2.111647,-68.916893,269.710358,0.000000,-11174.145508,-2857.572998,1520408.125000,15.596211,-86.101128,258.310364,0.000000,79041.718750,26344.365234,1454571.000000,-5.257375,-78.024826,104.175743,0.000000,-10745.508789,-8050.610840,332362.625000
1745408198.252012,25.204170,-59.516541,170.996948,0.000000,84557.914062,29429.169922,643176.687500,-21.765265,-10.900096,272.331146,0.000000,-116295.054688,-4655.654297,1457423.625000,-52.992195,-40.906780,270.315613,0.000000,-281048.562500,-42533.093750,1466464.625000,-2.072001,-68.840942,269.752350,0.000000,-10966.077148,-2800.881104,1520647.250000,15.616702,-85.999916,258.372559,0.000000,79164.601562,26347.972656,1454859.875000,-5.233322,-77.858658,104.176636,0.000000,-10696.438477,-7996.708008,331858.000000
